URL,(GDELT ONLINE),,Title,,,,
https://archive.org/details/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer#start/751/end/786,4/12/2020 1:12,CNN,The Situation Room With Wolf Blitzer,CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20200412_010000_The_Situation_Room_With_Wolf_Blitzer_000750.jpg,"troubled by the racial disparity when it comes to coronavirus infections and fatalities. what are you doing to address the situation in boston? reporter: we put a task force together. they had that first meeting today and you know, we have disparities, we've seen",
https://archive.org/details/FOXNEWSW_20200412_000000_Watters_World#start/2641/end/2676,4/12/2020 0:44,FOXNEWS,Watters World,FOXNEWSW_20200412_000000_Watters_World,https://archive.org/download/FOXNEWSW_20200412_000000_Watters_World/FOXNEWSW_20200412_000000_Watters_World.thumbs/FOXNEWSW_20200412_000000_Watters_World_002639.jpg,who said trump's travel ban was racist with masks wasn't us in and labeling this a pandemic and organized china for handling virus tremendously well they said. at the same time china was lying and covering it up.,
https://archive.org/details/MSNBCW_20200411_230000_MSNBC_Live#start/2472/end/2507,4/11/2020 23:41,MSNBC,MSNBC Live,MSNBCW_20200411_230000_MSNBC_Live,https://archive.org/download/MSNBCW_20200411_230000_MSNBC_Live/MSNBCW_20200411_230000_MSNBC_Live.thumbs/MSNBCW_20200411_230000_MSNBC_Live_002460.jpg,already weak. and i this i one of the things is the virus is clearly not racist and you can go around and say you actually don't have -- we're all the same and so we're all affected in the same ways but the way that this virus gets,
https://archive.org/details/MSNBCW_20200411_230000_MSNBC_Live#start/2458/end/2493,4/11/2020 23:41,MSNBC,MSNBC Live,MSNBCW_20200411_230000_MSNBC_Live,https://archive.org/download/MSNBCW_20200411_230000_MSNBC_Live/MSNBCW_20200411_230000_MSNBC_Live.thumbs/MSNBCW_20200411_230000_MSNBC_Live_002460.jpg,can't get these funds. and i think the virus actually just exposes i think a lot about the sort of racist systems and the way the economy is structured to benefit the already strong and do hurt the,
https://archive.org/details/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera#start/843/end/878,4/11/2020 22:14,CNN,CNN Newsroom With Ana Cabrera,CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera,https://archive.org/download/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera.thumbs/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera_000838.jpg,"disposed to the virus, but a disproportionate amount of african-americans who are getting the virus. are you seeing that intense of a racial disparity at mass",
https://archive.org/details/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera#start/822/end/857,4/11/2020 22:13,CNN,CNN Newsroom With Ana Cabrera,CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera,https://archive.org/download/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera.thumbs/CNNW_20200411_220000_CNN_Newsroom_With_Ana_Cabrera_000808.jpg,"that. we don ppe so we don't expose ourselves, and treat every patient as if they have covid-19. and there's been a lot of talk about the racial disparity. we know no one is biologically",
https://archive.org/details/CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera#start/1956/end/1991,4/11/2020 20:32,CNN,CNN Newsroom With Ana Cabrera,CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera,https://archive.org/download/CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera/CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera.thumbs/CNNW_20200411_200000_CNN_Newsroom_With_Ana_Cabrera_001949.jpg,"how do you deal with that in this time? well, first of all, i'm so glad the messaging is starting to change. people say, why you guys talk about race all the time? the virus is not racist, you're playing the race card. no, we're playing the data card. this is the data card that we're",
https://archive.org/details/MSNBCW_20200411_200000_MSNBC_Live#start/315/end/350,4/11/2020 20:05,MSNBC,MSNBC Live,MSNBCW_20200411_200000_MSNBC_Live,https://archive.org/download/MSNBCW_20200411_200000_MSNBC_Live/MSNBCW_20200411_200000_MSNBC_Live.thumbs/MSNBCW_20200411_200000_MSNBC_Live_000298.jpg,"and why do we talk about reopening the economy? i don't understand. so let's pick up your point about the racial disparities, who is getting the virus and who is dying. the numbers out of houston. the black community makes up",
https://archive.org/details/CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield#start/413/end/448,4/11/2020 18:07,CNN,CNN Newsroom With Fredricka Whitfield,CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield,https://archive.org/download/CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield/CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield.thumbs/CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield_000388.jpg,"african-americans have been dying from this virus in this state. in fact, some people think it might be higher because the data wasn't as accurate as they thought it would be. there is a racial task force put together. the lieutenant governor will have the first virtual meeting this after nan. we talked to a health care",
https://archive.org/details/MSNBCW_20200411_180000_MSNBC_Live#start/354/end/389,4/11/2020 18:06,MSNBC,MSNBC Live,MSNBCW_20200411_180000_MSNBC_Live,https://archive.org/download/MSNBCW_20200411_180000_MSNBC_Live/MSNBCW_20200411_180000_MSNBC_Live.thumbs/MSNBCW_20200411_180000_MSNBC_Live_000328.jpg,"state as well. for example, in dallas county, 72% of the cases, covid cases that have been hospitalized are african-american or latino. but the problem is that 35% of those cases in dallas county don't have any racial or",
﻿URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3420#start/3405/end/3440,4/13/2020 16:57,CNNW,Inside Politics/start/3420,CNNW_20200413_160000_Inside_Politics/start/3420,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson fmr deputy dir , natl institute on minority health & health disparities",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3420#start/3405/end/3440,4/13/2020 16:57,CNNW,Inside Politics/start/3420,CNNW_20200413_160000_Inside_Politics/start/3420,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,urgent push to address racial disparity in covid-19 cases,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3360#start/3345/end/3380,4/13/2020 16:56,CNNW,Inside Politics/start/3360,CNNW_20200413_160000_Inside_Politics/start/3360,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,urgent push to address racial disparity in covid-19 cases,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3360#start/3345/end/3380,4/13/2020 16:56,CNNW,Inside Politics/start/3360,CNNW_20200413_160000_Inside_Politics/start/3360,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson president, wayne state university",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3360#start/3345/end/3380,4/13/2020 16:56,CNNW,Inside Politics/start/3360,CNNW_20200413_160000_Inside_Politics/start/3360,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson fmr deputy dir , natl institute on minority health & health disparities",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3300#start/3285/end/3320,4/13/2020 16:55,CNNW,Inside Politics/start/3300,CNNW_20200413_160000_Inside_Politics/start/3300,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson president, wayne state university",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3240#start/3225/end/3260,4/13/2020 16:54,CNNW,Inside Politics/start/3240,CNNW_20200413_160000_Inside_Politics/start/3240,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson president, wayne state university",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3180#start/3165/end/3200,4/13/2020 16:53,CNNW,Inside Politics/start/3180,CNNW_20200413_160000_Inside_Politics/start/3180,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,urgent push to address racial disparity in covid-19 cases,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3180#start/3165/end/3200,4/13/2020 16:53,CNNW,Inside Politics/start/3180,CNNW_20200413_160000_Inside_Politics/start/3180,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,"urgent push to address racial disparity in covid-19 cases dr m roy wilson president, wayne state university",
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/3120#start/3105/end/3140,4/13/2020 16:52,CNNW,Inside Politics/start/3120,CNNW_20200413_160000_Inside_Politics/start/3120,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,urgent push to address racial disparity in covid-19 cases,
https://archive.org/details/CNNW_20200413_160000_Inside_Politics/start/2820#start/2805/end/2840,4/13/2020 16:47,CNNW,Inside Politics/start/2820,CNNW_20200413_160000_Inside_Politics/start/2820,https://archive.org/download/CNNW_20200413_160000_Inside_Politics/CNNW_20200413_160000_Inside_Politics.thumbs/CNNW_20200413_160000_Inside_Politics_000001.jpg,states working to address racial disparity in covid-19 cases,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3360#start/3345/end/3380,4/12/2020 23:56,MSNBCW,Kasie DC/start/3360,MSNBCW_20200412_230000_Kasie_DC/start/3360,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,ii coronavirus data shows racial d|spar|ties:,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3300#start/3285/end/3320,4/12/2020 23:55,MSNBCW,Kasie DC/start/3300,MSNBCW_20200412_230000_Kasie_DC/start/3300,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,1 coronavirus pandemic highlights prevalent i racial ineguities in american s ocey77 d,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3300#start/3285/end/3320,4/12/2020 23:55,MSNBCW,Kasie DC/start/3300,MSNBCW_20200412_230000_Kasie_DC/start/3300,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,coronavirus data shows racial eparities,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3300#start/3285/end/3320,4/12/2020 23:55,MSNBCW,Kasie DC/start/3300,MSNBCW_20200412_230000_Kasie_DC/start/3300,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,3 1 coronavirus data shows racial $ @ :,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3300#start/3285/end/3320,4/12/2020 23:55,MSNBCW,Kasie DC/start/3300,MSNBCW_20200412_230000_Kasie_DC/start/3300,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,| coronavirus data shows racial irting?,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3240#start/3225/end/3260,4/12/2020 23:54,MSNBCW,Kasie DC/start/3240,MSNBCW_20200412_230000_Kasie_DC/start/3240,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,"1 coronavirus pandemic highlights prevalent h racial ineguities in american $051: 7 ,",
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3120#start/3105/end/3140,4/12/2020 23:52,MSNBCW,Kasie DC/start/3120,MSNBCW_20200412_230000_Kasie_DC/start/3120,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,il coronavirus data shows racial e@ie,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3120#start/3105/end/3140,4/12/2020 23:52,MSNBCW,Kasie DC/start/3120,MSNBCW_20200412_230000_Kasie_DC/start/3120,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,il coronavirus data shows racial disparities,
https://archive.org/details/MSNBCW_20200412_230000_Kasie_DC/start/3060#start/3045/end/3080,4/12/2020 23:51,MSNBCW,Kasie DC/start/3060,MSNBCW_20200412_230000_Kasie_DC/start/3060,https://archive.org/download/MSNBCW_20200412_230000_Kasie_DC/MSNBCW_20200412_230000_Kasie_DC.thumbs/MSNBCW_20200412_230000_Kasie_DC_000001.jpg,i- coronavirus data shows racial disparities i,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/2640#start/2625/end/2660,4/12/2020 21:44,MSNBCW,PoliticsNation/start/2640,MSNBCW_20200412_210000_PoliticsNation/start/2640,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,il activists demanding racial data on coronavirus deat h21,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/1800#start/1785/end/1820,4/12/2020 21:30,MSNBCW,PoliticsNation/start/1800,MSNBCW_20200412_210000_PoliticsNation/start/1800,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,deaths from covid-19 outbtqeak expose racial inequities ac ross u s h,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/960#start/945/end/980,4/12/2020 21:16,MSNBCW,PoliticsNation/start/960,MSNBCW_20200412_210000_PoliticsNation/start/960,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,14 deaths from covid-19 outerteak 'a expose racial inequities across us a,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/840#start/825/end/860,4/12/2020 21:14,MSNBCW,PoliticsNation/start/840,MSNBCW_20200412_210000_PoliticsNation/start/840,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,m deaths from covid-19 out s a k ' i expose racial inequities across u s v,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/360#start/345/end/380,4/12/2020 21:06,MSNBCW,PoliticsNation/start/360,MSNBCW_20200412_210000_PoliticsNation/start/360,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,1 deaths from covid-19 cute rear expose racial inequities across u -i,
https://archive.org/details/MSNBCW_20200412_210000_PoliticsNation/start/180#start/165/end/200,4/12/2020 21:03,MSNBCW,PoliticsNation/start/180,MSNBCW_20200412_210000_PoliticsNation/start/180,https://archive.org/download/MSNBCW_20200412_210000_PoliticsNation/MSNBCW_20200412_210000_PoliticsNation.thumbs/MSNBCW_20200412_210000_PoliticsNation_000001.jpg,"1 deaths from covid-19 out eak 1! i expose racial inequities across u s, -1",
https://archive.org/details/MSNBCW_20200412_200000_MSNBC_Live/start/1860#start/1845/end/1880,4/12/2020 20:31,MSNBCW,MSNBC Live/start/1860,MSNBCW_20200412_200000_MSNBC_Live/start/1860,https://archive.org/download/MSNBCW_20200412_200000_MSNBC_Live/MSNBCW_20200412_200000_MSNBC_Live.thumbs/MSNBCW_20200412_200000_MSNBC_Live_000001.jpg,i npr: covid- 19 death rates point t0 racial urban- rurati divisiote',
https://archive.org/details/BBCNEWS_20200412_100000_BBC_News/start/1440#start/1425/end/1460,4/12/2020 10:24,BBCNEWS,BBC News/start/1440,BBCNEWS_20200412_100000_BBC_News/start/1440,https://archive.org/download/BBCNEWS_20200412_100000_BBC_News/BBCNEWS_20200412_100000_BBC_News.thumbs/BBCNEWS_20200412_100000_BBC_News_000001.jpg,coronavirus: racial disparities one-'hird of critically ill in uk huspi'als are non-white,
https://archive.org/details/BBCNEWS_20200412_100000_BBC_News/start/1440#start/1425/end/1460,4/12/2020 10:24,BBCNEWS,BBC News/start/1440,BBCNEWS_20200412_100000_BBC_News/start/1440,https://archive.org/download/BBCNEWS_20200412_100000_BBC_News/BBCNEWS_20200412_100000_BBC_News.thumbs/BBCNEWS_20200412_100000_BBC_News_000001.jpg,coronavirus: racial disparities black chicago residents make up 70% of city s deaths,
https://archive.org/details/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/start/1500#start/1485/end/1520,4/12/2020 5:25,CNNW,The Situation Room With Wolf Blitzer/start/1500,CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/start/1500,https://archive.org/download/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer_000001.jpg,coronavirus reveals racial divides across u s,
https://archive.org/details/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/start/1440#start/1425/end/1460,4/12/2020 5:24,CNNW,The Situation Room With Wolf Blitzer/start/1440,CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/start/1440,https://archive.org/download/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer_000001.jpg,"coronavirus reveals racial divides across u s dr gigi el-bayoumi professor of medicine, george washington univ school of medicine",
https://archive.org/details/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/start/1380#start/1365/end/1400,4/12/2020 5:23,CNNW,The Situation Room With Wolf Blitzer/start/1380,CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/start/1380,https://archive.org/download/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20200412_050000_The_Situation_Room_With_Wolf_Blitzer_000001.jpg,coronavirus reveals racial divides across u s,
URL,(GOOGLE NEWS),,,,,,
https://www.dw.com/en/coronavirus-asian-americans-in-seattle-fear-potential-physical-violence/a-52881214,,,,,,,
https://www.inquirer.com/news/coronavirus-china-chinese-racism-fear-wuhan-philly-20200204.html,,,,,,,
https://www.dailynews.com/l-a-officials-fear-anti-asian-racism-amid-coronavirus-worries,,,,,,,
http://wpde.com/news/local/asian-american-community-members-fear-discrimination-as-coronavirus-spreads,,,,,,,
https://chalkbeat.org/posts/us/2020/03/12/amid-coronavirus-outbreak-asian-american-students-like-my-son-face-racist-taunting-lets-change-that/,,,,,,,
https://www.democratandchronicle.com/story/news/nation/2020/01/31/coronavirus-chinese-xenophobia-racism-misinformation/2860391001/,,,,,,,
https://www.usnews.com/news/health-news/articles/2020-03-18/trump-dubs-covid-19-chinese-virus-despite-hate-crime-risks,,,,,,,
https://www.dailymail.co.uk/news/article-8125915/Donald-Trump-triples-calling-coronavirus-Chinese-virus.html,,,,,,,
https://people.com/health/coronavirus-racist-attacks-against-asians/,,,,,,,
https://www.theatlantic.com/international/archive/2020/03/coronavirus-covid19-xenophobia-racism/607816/,,,,,,,
https://www.theglobeandmail.com/world/article-stay-away-from-here-in-china-foreigners-have-become-a-target-for/,,,,,,,
https://sanangelolive.com/news/crime/2020-04-01/racist-coronavirus-posters-plastered-dorm-room-door-led-angelo-state-brawl,,,,,,,
https://www.tampabay.com/news/health/2020/03/16/tampa-bays-asian-restaurants-face-racism-and-backlash-from-coronavirus-spin/,,,,,,,
https://bestlifeonline.com/coronavirus-racism/,,,,,,,
https://www.kron4.com/news/coronavirus-fears-leading-to-discrimination-asian-americans-report/,,,,,,,
https://abc7.com/coronavirus-discrimination-what-is-socal/5986956/,,,,,,,
https://cronkitenews.azpbs.org/2020/02/17/coronavirus-bias-asian-americans/,,,,,,,
https://www.theverge.com/2020/2/4/21121358/coronavirus-racism-social-media-east-asian-chinese-xenophobia,,,,,,,
https://slate.com/technology/2020/02/coronavirus-panic-racist-profiling-asians.html,,,,,,,
https://www.rollingstone.com/politics/politics-news/trump-coronavirus-covid19-kung-flu-racism-969249/,,,,,,,
https://www.bostonglobe.com/2020/01/31/metro/fears-coronavirus-fuel-anti-chinese-racism/,,,,,,,
https://www.ft.com/content/eeda65ea-4424-11ea-a43a-c4b328d9061c,,,,,,,
https://www.wsj.com/articles/feds-sound-alarm-over-claims-of-asian-discrimination-in-schools-11583591069,,,,,,,
https://nypost.com/2020/03/14/nyc-human-rights-commission-probing-reports-of-coronavirus-related-racism/,,,,,,,
https://www.mediamatters.org/coronavirus-covid-19/news-outlets-contribute-anti-asian-racism-careless-stock-photos-coronavirus,,,,,,,
https://www.koin.com/news/anti-asian-discrimination-seeps-into-pps-over-coronavirus/,,,,,,,
https://www.kansascity.com/opinion/editorials/article241353836.html,,,,,,,
https://diverseeducation.com/article/167094/,,,,,,,
https://www.rafu.com/2020/04/duckworth-warren-hirono-call-for-federal-agencies-to-address-coronavirus-related-attacks-against-asian-americans/,,,,,,,
https://www.cleveland.com/news/2020/02/asian-community-group-frustrated-by-coronavirus-related-racism-urges-clevelanders-to-get-the-facts.html,,,,,,,
https://www.niot.org/blog/coronavirus-fears-increases-asian-american-discrimination,,,,,,,
https://www.twincities.com/2020/04/13/st-paul-lawmaker-condemns-anti-asian-rhetoric-after-webinar-on-discrimination-is-interrupted-by-racist-remarks/,,,,,,,
https://www.wweek.com/news/2020/03/01/portland-school-district-says-asian-students-were-racially-targeted-amid-coronavirus-scare/,,,,,,,
https://www.instyle.com/news/coronavirus-racism-asian-people,,,,,,,
https://www.wwlp.com/news/coronavirus-fears-leading-to-discrimination-asian-americans-report/,,,,,,,
https://fox40.com/news/national-and-world-news/east-asian-student-assaulted-in-racist-coronavirus-attack-in-london/,,,,,,,
https://www.krqe.com/health/coronavirus/coronavirus-fears-leading-to-discrimination-asian-americans-report/,,,,,,,
https://www.jta.org/2020/03/13/opinion/asian-americans-are-facing-violent-xenophobia-during-the-coronavirus-outbreak-jews-have-a-responsibility-to-speak-out,,,,,,,
https://www.thenation.com/article/world/coronavirus-xenophobia-hong-kong/,,,,,,,
https://www.indiatoday.in/world/story/brazil-minister-offends-china-with-racist-coronavirus-tweet-1664106-2020-04-07,,,,,,,
https://www.ideastream.org/news/coronavirus-is-fueling-prejudice-asian-american-group-says,,,,,,,
https://www.axios.com/chinese-americans-coronavirus-discrimination-79a9a6d4-4cdf-48a5-9c77-c20735203f6e.html,,,,,,,
https://www.voanews.com/science-health/coronavirus-outbreak/frances-ethnic-chinese-community-other-asians-complain,,,,,,,
https://advancingjustice-aajc.org/press-release/asian-americans-advancing-justice-statement-discrimination-and-coronavirus-epidemic,,,,,,,
https://www.dailykos.com/story/2020/3/1/1923189/-Xenophobia-and-racism-against-Asian-Americans-increases-as-rumors-about-the-coronavirus-spread-fear,,,,,,,
https://www.star-telegram.com/opinion/bud-kennedy/article242027911.html,,,,,,,
https://www.kptv.com/news/anti-asian-discrimination-escalates-over-covid--fears-local-leader/article_75bda830-6269-11ea-8998-ebefacd7d013.html,,,,,,,
https://www.bloomberg.com/news/articles/2020-01-30/fear-in-the-age-of-coronavirus-chinese-no-longer-welcome,,,,,,,
https://www.sciencemag.org/news/2020/04/social-scientists-scramble-study-pandemic-real-time,,,,,,,
https://www.shrm.org/resourcesandtools/hr-topics/behavioral-competencies/global-and-cultural-effectiveness/pages/coronavirus-and-racism-take-precautions-to-fight-discrimination.aspx,,,,,,,
https://www.facebook.com/cnn/videos/racism-and-xenophobia-are-on-the-rise-as-the-coronavirus-spreads/628913154343304/,,,,,,,
https://www.japantimes.co.jp/news/2020/02/18/national/coronavirus-outbreak-anti-asian-bigotry/,,,,,,,
http://www.kansan.com/news/zero-tolerance-ku-officials-work-to-combat-discrimination-amid-coronavirus/article_1d93388e-536c-11ea-baa8-6f88a26cf06e.html,,,,,,,
https://www.borderreport.com/regions/california/asian-americans-report-more-racist-confrontations-due-to-covid-19-blame/,,,,,,,
https://www.nbc15.com/content/news/Coronavirus-fuels-racial-discrimination-across-the-country--567679821.html,,,,,,,
https://www.refinery29.com/en-us/2020/03/9496462/coronavirus-racism-asian-photos-nyc-chinatown,,,,,,,
https://www.seattletimes.com/seattle-news/as-new-coronavirus-spreads-another-epidemic-looms-yellow-peril-racism/,,,,,,,
https://www.actionnewsnow.com/content/national/568091192.html,,,,,,,
https://www.lansingstatejournal.com/story/news/2020/03/04/asian-students-say-coronavirus-covid-19-spreading-discrimination-michigan-state-university/4904978002/,,,,,,,
https://www.cjr.org/analysis/covid-19-racism-china.php,,,,,,,
https://www.freepress.net/our-response/expert-analysis/explainers/anti-asian-racism-spreading-fast-coronavirus,,,,,,,
https://www.sfexaminer.com/opinion/as-new-coronavirus-spreads-another-epidemic-looms-yellow-peril-racism/,,,,,,,
https://www.euronews.com/2020/02/03/coronavirus-france-faces-epidemic-of-anti-asian-racism,,,,,,,
https://qz.com/1819704/us-and-china-in-a-nasty-war-of-words-over-coronavirus/,,,,,,,
https://life.shared.com/racist-attacks-against-asians-on-the-rise-coronavirus-outbreak-spreads,,,,,,,
https://themighty.com/2020/03/chinese-covid19-racism-coronavirus-asian/,,,,,,,
http://en.mugtama.com/human-rights/item/21818-coronavirus-panic-sparks-racist-incidents-against-asian-americans.html,,,,,,,
https://www.columbusalive.com/news/20200414/asian-americans-contend-with-increased-racism-in-age-of-coronavirus,,,,,,,
https://www.calhealthreport.org/2020/03/09/as-coronavirus-spreads-asian-americans-report-spike-in-racism/,,,,,,,
https://www.feinstein.senate.gov/public/index.cfm/press-releases?ContentRecord_id=FA743002-CBCB-4162-BA60-0EE0FDBF1D80,,,,,,,
https://www.elle.com/ocd/a32107527/coronavirus-asian-americans-racism/,,,,,,,
https://www.teamblind.com/post/Asian-discrimination-over-coronavirus-HG3MhYYm,,,,,,,
https://www.theday.com/article/20200414/NWS01/200419744,,,,,,,
